request_number,industry,gender,nation,model
3217,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3218,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3219,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3220,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3221,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3222,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3223,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3224,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3225,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3226,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3227,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3228,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3229,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3230,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3231,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3232,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3233,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3234,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3235,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3236,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3237,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3238,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3239,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3240,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3241,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3242,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3243,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3244,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3245,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3246,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3247,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3248,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3249,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3250,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3251,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3252,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3253,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3254,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3255,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3256,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3257,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3258,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3259,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3260,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3261,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3262,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3263,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3264,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3265,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3266,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3267,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3268,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3269,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3270,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3271,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3272,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3273,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3274,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3275,"Chemistry, Biotechnology, Food, Plastics",default,japanese,deepseek/deepseek-chat-v3-0324
3276,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3277,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3278,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3279,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3280,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3281,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3282,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3283,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3284,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3285,"Trade, Logistics, Transportation",default,japanese,deepseek/deepseek-chat-v3-0324
3286,Environment,default,japanese,deepseek/deepseek-chat-v3-0324
3287,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3288,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3289,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3290,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3291,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3292,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3293,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3294,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3295,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3296,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3297,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3298,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3299,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3300,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3301,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3302,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3303,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3304,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3305,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3306,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3307,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3308,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3309,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3310,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3311,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3312,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3313,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3314,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3315,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3316,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3317,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3318,"Mechanical Engineering, Automotive, Metalworking",default,japanese,deepseek/deepseek-chat-v3-0324
3319,"Mechanical Engineering, Automotive, Metalworking",default,japanese,deepseek/deepseek-chat-v3-0324
3320,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3321,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3322,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3323,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3324,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3325,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3326,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3327,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3328,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3329,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3330,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3331,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3332,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3333,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3334,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3335,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3336,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3337,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3338,"Mechanical Engineering, Automotive, Metalworking",default,japanese,deepseek/deepseek-chat-v3-0324
3339,"Office, Marketing, Finance, Law, Security",default,japanese,deepseek/deepseek-chat-v3-0324
3340,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3341,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3342,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3343,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3344,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3345,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3346,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
